kernel_name,dim_m,dim_n,dim_k,fusion_avg,fusion_min,fusion_max,fusion_stddev,sample_count,scale_sim_cycles
matmul_3584x1024x3072,3584,1024,3072,171.9751338,171.724375,172.125715,0.1161580365630298,10,761472
matmul_3584x1024x3584,3584,1024,3584,196.6170179,196.448571,196.868661,0.1824893140509005,10,888384
matmul_3584x1024x4096,3584,1024,4096,221.1874378,221.015804,221.355804,0.1183112975311788,10,1015296
matmul_3584x1536x1024,3584,1536,1024,115.8610983,115.687054,116.017053,0.1351933147221637,10,380736
matmul_3584x1536x1536,3584,1536,1536,153.5285714,153.320089,153.718571,0.1413881593401664,10,571104
matmul_3584x1536x2048,3584,1536,2048,187.3203035,187.164375,187.545714,0.1484845098888896,10,761472
matmul_3584x1536x2560,3584,1536,2560,225.60725,225.438482,225.851429,0.1430686347099803,10,951840
matmul_3584x1536x3072,3584,1536,3072,233.648866,233.432947,233.792768,0.1082836340183565,10,1142208
matmul_3584x1536x3584,3584,1536,3584,273.9621608,273.741429,274.06009,0.1150674490885004,10,1332576
matmul_3584x1536x4096,3584,1536,4096,317.9848304,317.735625,318.192858,0.1308806777286465,10,1522944
matmul_3584x2048x1024,3584,2048,1024,138.0854199,137.891429,138.232947,0.1262461280888762,10,507648
matmul_3584x2048x1536,3584,2048,1536,189.9131519,189.677143,190.005715,0.1068006808659664,10,761472
matmul_3584x2048x2048,3584,2048,2048,238.1355444,237.875714,238.214285,0.0984895790699614,10,1015296
matmul_3584x2048x2560,3584,2048,2560,271.4865892,271.311428,271.744286,0.1724926855137214,10,1269120
matmul_3584x2048x3072,3584,2048,3072,316.4434197,316.197053,316.57134,0.123181793232655,10,1522944
matmul_3584x2048x3584,3584,2048,3584,388.3572857,388.27009,388.505714,0.104227833968622,10,1776768
matmul_3584x2048x4096,3584,2048,4096,437.3512766,437.162857,437.508482,0.1424214966976549,10,2030592
matmul_3584x2560x1024,3584,2560,1024,160.0985535,159.891429,160.231339,0.1055313874175748,10,634560
matmul_3584x2560x1536,3584,2560,1536,233.4503034,233.362946,233.531518,0.0705593386168354,10,951840
matmul_3584x2560x2048,3584,2560,2048,298.3043035,298.044286,298.43866,0.1196282557910651,10,1269120
matmul_3584x2560x2560,3584,2560,2560,361.4868482,361.248661,361.63,0.1186645457654987,10,1586400
matmul_3584x2560x3072,3584,2560,3072,407.2964106,407.057143,407.468571,0.1549239218098176,10,1903680
matmul_3584x2560x3584,3584,2560,3584,454.5307054,454.311428,454.764375,0.1844419715340793,10,2220960
matmul_3584x2560x4096,3584,2560,4096,488.3624552,488.152946,488.594375,0.1385038607033567,10,2538240
matmul_3584x3072x1024,3584,3072,1024,194.4968394,194.338572,194.769911,0.1529064841951871,10,761472
matmul_3584x3072x1536,3584,3072,1536,282.0371518,281.920089,282.187143,0.076508229464109,10,1142208
matmul_3584x3072x2048,3584,3072,2048,354.4592857,354.258572,354.66,0.1421774670520723,10,1522944
matmul_3584x3072x2560,3584,3072,2560,404.4530181,404.22866,404.759911,0.2295945721132688,10,1903680
matmul_3584x3072x3072,3584,3072,3072,471.7147232,471.487232,471.935714,0.1832842730289074,10,2284416
matmul_3584x3072x3584,3584,3072,3584,542.1107143,541.835714,542.234197,0.1276954806770304,10,2665152
matmul_3584x3072x4096,3584,3072,4096,629.7571697,629.524285,629.86,0.1084296938943232,10,3045888
matmul_3584x3584x1024,3584,3584,1024,223.5104377,223.439911,223.617233,0.0577888346194827,10,888384
matmul_3584x3584x1536,3584,3584,1536,447.4435713,447.29009,447.597143,0.1050302797969825,10,1332576
matmul_3584x3584x2048,3584,3584,2048,404.2569909,404.14,404.412946,0.0847206570133015,10,1776768
matmul_3584x3584x2560,3584,3584,2560,467.2205803,466.992857,467.417053,0.1564100441148581,10,2220960
matmul_3584x3584x3072,3584,3584,3072,544.7795625,544.698482,544.951428,0.0781178377271469,10,2665152
matmul_3584x3584x3584,3584,3584,3584,618.4431695000001,618.26866,618.57,0.078283576799369,10,3109344
matmul_3584x3584x4096,3584,3584,4096,668.9514287000001,668.762858,669.15,0.1587552830645465,10,3553536
matmul_3584x4096x1024,3584,4096,1024,262.0692677,261.862946,262.174197,0.0961561371682613,10,1003072
matmul_3584x4096x1536,3584,4096,1536,391.4385804,391.271429,391.541429,0.0915660704363496,10,1504608
matmul_3584x4096x2048,3584,4096,2048,474.743134,474.531429,475.118572,0.2039921702582326,10,2006144
matmul_3584x4096x2560,3584,4096,2560,609.1691248,609.024197,609.36,0.1179826443006797,10,2507680
matmul_3584x4096x3072,3584,4096,3072,610.5928572,610.397143,610.708661,0.0861847263444406,10,3009216
matmul_3584x4096x3584,3584,4096,3584,780.0847322,779.847143,780.211518,0.1348975726433461,10,3510752
matmul_3584x4096x4096,3584,4096,4096,877.5318572,877.249911,877.718572,0.1539869345848645,10,4012288
matmul_4096x1024x1024,4096,1024,1024,107.2045712,107.092857,107.452768,0.1368481267559871,10,286592
matmul_4096x1024x1536,4096,1024,1536,113.7575983,113.66,113.831518,0.0561804692893075,10,429888
matmul_4096x1024x2048,4096,1024,2048,141.5477502,141.328661,141.759911,0.1662663940126041,10,573184
matmul_4096x1024x2560,4096,1024,2560,170.8626786,170.608482,170.988661,0.1225988443258909,10,716480
matmul_4096x1024x3072,4096,1024,3072,191.0572856,190.869911,191.28,0.1355749318783656,10,859776
matmul_4096x1024x3584,4096,1024,3584,218.4059018,218.245715,218.608661,0.1476430523321591,10,1003072
matmul_4096x1024x4096,4096,1024,4096,245.7743215,245.557232,245.942858,0.1558204334313101,10,1146368
matmul_4096x1536x1024,4096,1536,1024,128.6127053,128.538572,128.781429,0.094257868506267,10,429888
matmul_4096x1536x1536,4096,1536,1536,178.5291249,178.331429,178.702857,0.1221451541426983,10,644832
matmul_4096x1536x2048,4096,1536,2048,241.2837055,241.061518,241.404197,0.102677581159287,10,859776
matmul_4096x1536x2560,4096,1536,2560,218.0577144,217.962857,218.278661,0.1146165740140174,10,1074720
matmul_4096x1536x3072,4096,1536,3072,273.81242860000003,273.62009,274.025715,0.1298676896975458,10,1289664
matmul_4096x1536x3584,4096,1536,3584,302.0987412,301.827143,302.32,0.159939157801963,10,1504608
matmul_4096x1536x4096,4096,1536,4096,337.7652857,337.587053,337.951339,0.1440630328062823,10,1719552
matmul_4096x2048x1024,4096,2048,1024,152.9588751,152.804197,153.115804,0.1294999177592655,10,573184
matmul_4096x2048x1536,4096,2048,1536,221.9297143,221.765714,222.042857,0.0937549218548619,10,859776
matmul_4096x2048x2048,4096,2048,2048,264.9085625,264.705715,265.138482,0.1473298092114439,10,1146368
matmul_4096x2048x2560,4096,2048,2560,304.5165982,304.351429,304.777143,0.1725243242668515,10,1432960
matmul_4096x2048x3072,4096,2048,3072,377.1407053,376.935714,377.415625,0.195654743143258,10,1719552
matmul_4096x2048x3584,4096,2048,3584,431.7205981,431.537142,432.055804,0.1920360361144368,10,2006144
matmul_4096x2048x4096,4096,2048,4096,486.0144464,485.832947,486.237143,0.1662699722514211,10,2292736
matmul_4096x2560x1024,4096,2560,1024,177.21014300000002,176.972767,177.381429,0.162191150962202,10,716480
matmul_4096x2560x1536,4096,2560,1536,269.9128303,269.821429,270.141518,0.0906899984379641,10,1074720
matmul_4096x2560x2048,4096,2560,2048,330.26026790000003,329.952768,330.422946,0.1578066244317578,10,1432960
matmul_4096x2560x2560,4096,2560,2560,384.9274107,384.748482,385.14,0.1625390352042175,10,1791200
matmul_4096x2560x3072,4096,2560,3072,452.0342768,451.642768,452.227143,0.1529589267300249,10,2149440
matmul_4096x2560x3584,4096,2560,3584,534.2988660999999,534.107232,534.435715,0.1269999523354843,10,2507680
matmul_4096x2560x4096,4096,2560,4096,606.7805625999999,606.548571,607.008661,0.1923868356463992,10,2865920
matmul_4096x3072x1024,4096,3072,1024,217.0833838,216.908571,217.258482,0.151339056017935,10,859776
matmul_4096x3072x1536,4096,3072,1536,352.3375626,352.157143,352.5,0.1083712212835489,10,1289664
matmul_4096x3072x2048,4096,3072,2048,394.5461249,394.362768,394.751518,0.1527383533777371,10,1719552
matmul_4096x3072x2560,4096,3072,2560,453.7542949,453.58009,453.968572,0.1418616819146608,10,2149440
matmul_4096x3072x3072,4096,3072,3072,563.1400089,563.045625,563.501518,0.1560811739765017,10,2579328
matmul_4096x3072x3584,4096,3072,3584,597.9105534,597.77134,597.968571,0.0623593745963236,10,3009216
matmul_4096x3072x4096,4096,3072,4096,726.4195536,726.308482,726.524197,0.0716067579464262,10,3439104
matmul_4096x3584x1024,4096,3584,1024,258.120098,258.018482,258.231428,0.0691089482725157,10,1003072
matmul_4096x3584x1536,4096,3584,1536,338.2359908,337.951428,338.372768,0.1111553143037021,10,1504608
matmul_4096x3584x2048,4096,3584,2048,468.513134,468.442857,468.608572,0.0477485364964767,10,2006144
matmul_4096x3584x2560,4096,3584,2560,516.4184288,516.142857,516.548483,0.1158035774766703,10,2507680
matmul_4096x3584x3072,4096,3584,3072,602.6384375,602.391429,602.851518,0.139491785536131,10,3009216
matmul_4096x3584x3584,4096,3584,3584,723.4512679,723.288482,723.571429,0.0874007069186225,10,3510752
matmul_4096x3584x4096,4096,3584,4096,790.9404285,790.794197,791.127143,0.1492360799339677,10,4012288
matmul_4096x4096x1024,4096,4096,1024,287.7001609,287.484375,287.938572,0.1505139138562458,10,1146368
matmul_4096x4096x1536,4096,4096,1536,438.2564197,438.028572,438.525804,0.1593870492195012,10,1719552
matmul_4096x4096x2048,4096,4096,2048,524.3764286,524.154286,524.657143,0.1522978897126747,10,2292736
matmul_4096x4096x2560,4096,4096,2560,602.9828482,602.827143,603.215714,0.1547374914921876,10,2865920
matmul_4096x4096x3072,4096,4096,3072,749.3671162,749.174285,749.577054,0.1365428737501708,10,3439104
matmul_4096x4096x3584,4096,4096,3584,858.2967053,858.071518,858.46,0.1619905069050115,10,4012288
matmul_4096x4096x4096,4096,4096,4096,966.627143,966.307143,966.831429,0.2305365559048019,10,4585472
